"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SN32","SN33","SN52","SN53","SNOW","SNWD","SX32","SX33","SX52","SX53","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV20"
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-01","   80","   70","4.70"," 2350"," 2048","0.00",,"54","53","55","55","0.0","0.0","58","62","63","62",,"78","54","  366","  140",,,"  180",,"13.0",,,"18.3","    1","    1",,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-02","   90","   80","8.50"," 2024"," 2032","0.40",,"58","60","60","60","0.0","0.0","60","62","63","63",,"75","55","  426","   10",,,"  360",,"17.0",,,"26.4","    1",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-03","   70","   70","14.99"," 2250"," 1748","0.00",,"59","59","59","57","0.0","0.0","60","62","62","63",,"58","42","  318","  300",,,"  270",,"23.0",,,"27.5","    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-04","   20","   40","13.42"," 1650"," 1404","0.00",,"56","55","55","58","0.0","0.0","60","63","62","63",,"61","36","  679","  270",,,"  270",,"19.9",,,"32.2",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-05","   10","   10","8.28"," 1650"," 1407","0.00",,"56","55","54","56","0.0","0.0","57","60","60","63",,"73","41","  681","  260",,,"  270",,"16.1",,,"23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-06","   80","   70","9.40"," 2351"," 1620","0.38",,"55","57","56","57","0.0","0.0","58","61","61","63",,"80","44","  348","  350",,,"  360",,"23.0",,,"33.3","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-07","   30","   10","12.08"," 2351"," 1604","0.27",,"56","55","55","58","0.0","0.0","59","60","61","63",,"58","37","  710","  350",,,"  315",,"23.0",,,"32.2","    1",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-08","    0","    0","4.47"," 1150"," 1305","0.00",,"56","54","53","59","0.0","0.0","58","59","59","63",,"61","29","  771","  360",,,"  270",,"10.1",,,"20.8",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-09","   40","   70","6.93"," 1452"," 1242","0.00",,"56","53","53","59","0.0","0.0","57","59","59","61",,"66","32","  769","  150",,,"  135",,"14.1",,,"27.5",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-10","   90","  100","12.75"," 2050"," 2313","0.00",,"56","56","56","59","0.0","0.0","57","58","59","60",,"72","51","   37","  190",,,"  180",,"17.0",,,"32.2",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-11","   70","   90","13.65"," 1650"," 1555","0.00",,"55","56","57","59","0.0","0.0","58","59","59","60",,"67","41","  248","  320",,,"  315",,"19.9",,,"34.4",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-12","   10","   20","8.72"," 1252"," 1434","0.00",,"54","53","53","57","0.0","0.0","57","58","58","60",,"60","29","  705","  330",,,"  270",,"16.1",,,"21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-13","   30","   30","8.05"," 0950"," 0835","0.00",,"54","53","53","56","0.0","0.0","56","59","58","60",,"64","36","  748","   60",,,"   90",,"12.1",,,"18.3",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-14","   90","  100","9.84"," 1350"," 1611","0.06",,"55","56","55","59","0.0","0.0","57","59","58","60",,"69","44","   31","  140",,,"  180",,"15.0",,,"20.8","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-15","   90","   90","5.37"," 2353"," 0512","0.21",,"56","58","57","58","0.0","0.0","58","62","61","61",,"72","54","  156","  170",,,"  315",,"12.1",,,"13.9","    1",,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-16","   70","   80","6.71"," 1151"," 1205","0.07",,"58","59","59","60","0.0","0.0","60","63","62","62",,"74","53","  213","   50",,,"   45",,"12.1",,,"16.1","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-17","   70","   50","11.86"," 1751"," 1444","0.15",,"60","61","61","62","0.0","0.0","62","66","65","65",,"84","48","  385","  310",,,"  270",,"23.0",,,"30.0","    1","    1",,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-18","   40","   40","10.07"," 0750"," 1005","0.03",,"61","61","60","62","0.0","0.0","63","65","63","65",,"59","40","  748","   50",,,"  360",,"16.1",,,"25.3","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-19","   50","   50","8.72"," 1050"," 1146","0.00",,"58","57","56","62","0.0","0.0","61","64","63","64",,"67","35","  734","   70",,,"   45",,"15.0",,,"21.9","    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-20","  100","  100","6.26"," 2352",,"0.00",,"60","59","58","61","0.0","0.0","61","64","63","63",,"76","51","   51","  200",,,,,"12.1",,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-21","   80","   80","8.50"," 0950",,"0.05",,"62","62","60","63","0.0","0.0","62","65","64","63",,"77","57","   98","  240",,,,,"17.0",,,,"    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-22","   50","   60","5.82"," 0637",,"0.00",,"61","61","60","62","0.0","0.0","61","65","64","63",,"74","54","  376","   40",,,,,"14.1",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-23","   10","   10","4.47"," 1550",,"0.00",,"61","61","59","63","0.0","0.0","64","67","67","65",,"82","47","  763","  220",,,,,"8.9",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-24","   20","   20","8.05"," 1550"," 1456","0.00",,"61","63","62","63","0.0","0.0","65","69","69","68",,"86","54","  425","  260",,,"  270",,"12.1",,,"18.3",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-25","   20","   30","6.04"," 1350"," 1352","0.00",,"65","65","64","68","0.0","0.0","67","71","71","70",,"91","59","  565","  160",,,"  180",,"12.1",,,"13.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-26","   20","   20","5.14"," 1651"," 1406","0.00",,"66","67","66","68","0.0","0.0","69","75","74","71",,"93","62","  629","  190",,,"  270",,"10.1",,,"18.3",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-27","   10","   20","5.82"," 1250"," 1321","0.00",,"68","68","67","70","0.0","0.0","70","75","74","73",,"92","61","  549","  300",,,"  270",,"10.1",,,"15.0","    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-28","   90","   90","9.84"," 1350"," 1613","0.02",,"69","68","68","71","0.0","0.0","71","73","73","74",,"84","59","  627","  180",,,"  180",,"17.0",,,"30.0","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-29","   80","   80","8.28"," 1350"," 1416","0.07",,"68","68","66","70","0.0","0.0","71","72","72","74",,"73","56","  685","  210",,,"  270",,"15.0",,,"38.0","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-04-30","   80","   90","8.05"," 0650"," 0302","0.48",,"66","66","66","68","0.0","0.0","70","71","71","72",,"75","55","  423","  120",,,"  135",,"14.1",,,"30.0","    1",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-01","   60","   60","7.38"," 1901"," 1858","0.54",,"67","66","66","69","0.0","0.0","74","70","74","73",,"88","57","  543","  340",,,"  315",,"36.9",,,"48.3","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-02","   80","   80","8.05"," 2130"," 2124","0.97",,"69","69","68","69","0.0","0.0","73","71","73","74",,"78","60","  507","   10",,,"  360",,"30.0",,,"38.0","    1",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-03","  100","  100","7.16"," 0050"," 0105","0.15",,"68","67","67","71","0.0","0.0","71","70","72","74",,"73","59","   68","  100",,,"   90",,"17.0",,,"21.9","    1",,"    1",,,,,"    1",,,,,"    1",,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-04","  100","  100","6.93"," 0721",,"0.25",,"68","67","68","70","0.0","0.0","71","69","71","73",,"79","61","  179","   20",,,,,"16.1",,,,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-05","   90","   90","13.20"," 1806",,"0.46",,"70","69","70","65","0.0","0.0","72","70","73","72",,"79","58","  296","  270",,,,,"23.0",,,,"    1",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-06","   60","   60","8.72"," 0854"," 0009","0.00",,"66","66","61","69","0.0","0.0","71","69","73","72",,"68","49","  249","  340",,,"  315",,"17.0",,,"25.3",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-07","   10","    0","8.05"," 1250"," 1509","0.06",,"64","65","64","69","0.0","0.0","71","68","71","71",,"74","49","  829","  270",,,"  270",,"14.1",,,"18.3","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-08","   40","   30","8.05"," 1650"," 1545","0.00",,"65","66","63","67","0.0","0.0","72","68","70","70",,"81","51","  803","  220",,,"  225",,"14.1",,,"19.5",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-09","  100","  100","10.07"," 2150"," 2153","0.03",,"67","68","69","69","0.0","0.0","73","69","72","72",,"77","58","  261","  160",,,"  135",,"16.1",,,"19.5","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-10","   70","   80","16.11"," 1850"," 1831","1.35",,"67","67","67","69","0.0","0.0","71","69","72","72",,"83","53","  411","  280",,,"  270",,"23.0",,,"44.7","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-11","   40","   30","8.95"," 1253"," 1408","0.00",,"65","67","64","68","0.0","0.0","71","69","72","72",,"73","42","  835","  250",,,"  270",,"16.1",,,"27.5",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-12","   90","  100","7.16"," 1150"," 1358","0.00",,"64","65","64","68","0.0","0.0","71","67","70","71",,"78","47","  571","  180",,,"  270",,"14.1",,,"20.8",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-13","   90","  100","10.07"," 1237"," 1314","0.04",,"67","66","66","70","0.0","0.0","69","68","70","71",,"79","63","  124","  220",,,"  225",,"17.9",,,"25.3","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-14","   30","   40","7.16"," 0850"," 0854","0.00",,"67","68","67","69","0.0","0.0","74","70","74","73",,"81","61","  785","   30",,,"   45",,"13.0",,,"17.2",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-15","   90","   90","8.05"," 0656"," 1440","0.00",,"69","71","69","72","0.0","0.0","74","73","74","75",,"82","62","  296","  140",,,"  180",,"13.0",,,"13.9","    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-16","   60","   50","10.51"," 1050"," 2030","0.00",,"70","70","70","73","0.0","0.0","76","72","76","75",,"88","66","  659","  230",,,"  180",,"16.1",,,"23.0","    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-17","   60","   80","12.97"," 1250"," 1452","0.00",,"72","72","72","73","0.0","0.0","75","73","75","76",,"85","67","  432","  220",,,"  225",,"17.9",,,"25.3","    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-18","   30","   40","10.51"," 1750"," 1409","0.00",,"68","71","67","72","0.0","0.0","75","74","74","75",,"80","53","  831","  260",,,"  270",,"16.1",,,"28.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-19","   60","   70","6.93"," 1550"," 1527","0.00",,"67","69","68","71","0.0","0.0","75","74","75","77",,"84","49","  749","  220",,,"  225",,"14.1",,,"18.3",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-20","   70","   70","9.84"," 1450"," 1443","0.00",,"70","70","70","71","0.0","0.0","75","72","75","74",,"85","64","  478","  230",,,"  225",,"17.0",,,"28.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-21","   90","   90","8.72"," 0150"," 0100","0.00",,"71","71","71","71","0.0","0.0","76","72","76","75",,"87","67","  624","  240",,,"  225",,"14.1",,,"23.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-22","  100","  100","12.30"," 1801"," 0026","0.82",,"66","68","66","70","0.0","0.0","77","73","77","76",,"72","49","    0","   10",,,"  315",,"21.9",,,"35.6","    1",,"    1",,,,,,,,,,"    1",,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-23","   30","   40","7.38"," 1450"," 1235","0.00",,"64","66","64","68","0.0","0.0","71","68","70","70",,"73","47","  749","  360",,,"  315",,"12.1",,,"17.2","    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-24","   80","   90","3.80"," 1350"," 1445","0.02",,"66","66","66","67","0.0","0.0","70","68","70","71",,"76","50","  229","  230",,,"  225",,"12.1",,,"18.3",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-25","  100","  100","6.04"," 1752"," 2343","0.02",,"67","67","66","68","0.0","0.0","69","69","69","71",,"65","55","   58","  130",,,"  135",,"10.1",,,"12.8","    1",,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-26","   70","   70","12.75"," 1650"," 1236","0.00",,"66","66","68","68","0.0","0.0","73","70","74","72",,"86","62","  556","  220",,,"  225",,"17.9",,,"30.0","    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-27","   80","   70","9.17"," 2050"," 0139","0.82",,"70","69","70","72","0.0","0.0","75","71","75","74",,"81","63","  347","   60",,,"  180",,"15.0",,,"24.2","    1",,"    1",,,,,"    1",,,,,"    1",,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-28","  100","  100","8.50"," 1619"," 1528","1.36",,"67","67","68","70","0.0","0.0","73","72","74","75",,"64","59","    0","  120",,,"  315",,"14.1",,,"20.8","    1",,"    1",,,,,,,,,,"    1",,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-29","   90","  100","10.29"," 2150"," 2133","0.08",,"67","67","67","70","0.0","0.0","71","69","70","71",,"73","57","  115","  300",,,"  315",,"16.1",,,"24.2","    1","    1",,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-30","   40","   30","8.72"," 0850"," 1225","0.00",,"66","67","66","69","0.0","0.0","71","70","72","72",,"77","53","  822","  310",,,"  360",,"16.1",,,"23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-05-31","   70","   80","6.04"," 1550"," 1448","0.00",,"67","68","67","70","0.0","0.0","73","71","74","74",,"79","59","  552","  280",,,"  270",,"8.9",,,"18.3",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-01","   50","   50","7.61"," 1150"," 1300","0.00",,"70","70","70","73","0.0","0.0","76","72","76","76",,"83","62","  734","  220",,,"  180",,"13.0",,,"17.2","    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-02","   70","   90","8.05"," 1450"," 1710","0.00",,"71","72","71","74","0.0","0.0","74","72","76","74",,"81","62","  254","  210",,,"  225",,"12.1",,,"16.1","    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-03","   80","   80","10.74"," 1752"," 1752","0.00",,"71","72","71","74","0.0","0.0","75","73","76","75",,"87","67","  259","  130",,,"  135",,"16.1",,,"30.0",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-04","   60","   60","11.41"," 1450"," 1600","0.01",,"73","73","73","75","0.0","0.0","78","74","79","77",,"87","62","  621","  240",,,"  315",,"17.0",,,"27.5",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-05","   50","   50","7.38"," 1452"," 1453","0.00",,"71","73","71","76","0.0","0.0","77","74","78","77",,"74","56","  626","  340",,,"  360",,"14.1",,,"19.5",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-06","   40","   50","8.50"," 1450"," 2348","0.00",,"70","72","70","74","0.0","0.0","77","74","77","76",,"83","53","  667","  240",,,"  180",,"16.1",,,"18.3","    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-07","   60","   70","8.05"," 2350"," 0219","0.00",,"72","72","72","74","0.0","0.0","78","75","77","76",,"90","66","  599","  170",,,"  180",,"13.0",,,"20.8","    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-08","   60","   60","6.93"," 1450"," 1931","0.00",,"75","73","74","76","0.0","0.0","81","77","81","80",,"94","70","  311","  190",,,"  180",,"13.0",,,"16.1","    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-09","   60","   50","8.50"," 0750"," 1644","0.00",,"76","74","75","77","0.0","0.0","82","78","82","81",,"91","69","  717","  230",,,"  180",,"13.0",,,"17.2",,,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-10","   60","   60","8.50"," 1450"," 1828","0.00",,"76","76","76","79","0.0","0.0","82","78","82","82",,"88","68","  617","  300",,,"  360",,"16.1",,,"20.8",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-11","   20","   30","10.51"," 1250"," 1015","0.00",,"74","76","74","78","0.0","0.0","81","78","80","82",,"81","62","  798","  350",,,"  360",,"17.0",,,"27.5",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-12","   60","   70","8.28"," 1550"," 1547","0.00",,"73","76","72","78","0.0","0.0","79","78","78","81",,"77","56","  834","   10",,,"  360",,"15.0",,,"23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-13","   80","   90","2.91"," 1550"," 1147","0.00",,"74","75","71","77","0.0","0.0","79","77","77","80",,"82","54","  468","  190",,,"  180",,"6.9",,,"12.8",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-14","   20","   30","4.70"," 1250"," 1059","0.00",,"72","74","71","75","0.0","0.0","81","77","80","81",,"89","61","  637","  350",,,"  360",,"10.1",,,"18.3","    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-15","   90","  100","7.16"," 1850"," 1831","0.20",,"75","76","75","78","0.0","0.0","82","78","80","80",,"79","67","    6","  120",,,"   90",,"14.1",,,"21.9","    1",,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-16","   90","   90","6.04"," 1350"," 1343","0.00",,"75","75","73","77","0.0","0.0","78","76","80","80",,"81","65","  204","   30",,,"   45",,"12.1",,,"12.8","    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-17","   30","   40","3.80"," 1650"," 1114","0.00",,"74","75","74","77","0.0","0.0","81","79","82","80",,"88","63","  750","   10",,,"   90",,"8.9",,,"16.1","    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-18","   40","   30","6.71"," 2259"," 2257","0.30",,"74","75","75","77","0.0","0.0","83","80","85","82",,"91","64","  749","  330",,,"  315",,"28.0",,,"44.7","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-19","   40","   30","8.95"," 1750"," 1355","0.00",,"77","77","77","81","0.0","0.0","84","80","84","83",,"90","68","  795","  250",,,"  315",,"13.0",,,"21.9","    1",,"    1",,,,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-20","   50","   70","3.13"," 0750",,"0.00",,"76","77","76","80","0.0","0.0","83","78","84","83",,"85","58","  847","  350",,,,,"8.9",,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-21","   80","   70","7.38"," 1150",,"0.00",,"77","77","77","71","0.0","0.0","85","80","85","84",,"94","72","  673","  280",,,,,"14.1",,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-22","   90","   80","6.26"," 1130"," 1122","0.49",,"79","78","79","82","0.0","0.0","82","80","84","84",,"90","66","  515","  180",,,"  180",,"30.0",,,"48.3","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1990-06-23","   70","   70","8.95"," 1750"," 1733","0.03",,"76","78","76","80","0.0","0.0","81","79","80","82",,"87","69","  439","  270",,,"  270",,"14.1",,,"20.8","    1",,,,,,,,,,,,,,"    1",,,,,,,
